trade_execution_time_utc,market_ticker,strike_price,resolution_time_ts,decision_timestamp_s,time_to_resolution_minutes,action,predicted_prob_yes,bet_cost_cents,contracts_traded,actual_outcome_target,pnl_cents
2025-05-22T00:32:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747873920,28.00,BUY_YES,0.8796,87,1,1,13
2025-05-22T00:32:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747873920,28.00,BUY_YES,0.7079,70,1,1,30
2025-05-22T00:32:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747873920,28.00,BUY_YES,0.9407,94,1,1,6
2025-05-22T00:32:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747873920,28.00,BUY_YES,0.9562,95,1,1,5
2025-05-22T00:33:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747873980,27.00,BUY_YES,0.9290,92,1,1,8
2025-05-22T00:33:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747873980,27.00,BUY_YES,0.6337,63,1,1,37
2025-05-22T00:33:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747873980,27.00,BUY_YES,0.9511,95,1,1,5
2025-05-22T00:33:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747873980,27.00,BUY_YES,0.8466,84,1,1,16
2025-05-22T00:33:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747873980,27.00,BUY_NO,0.3185,68,1,0,32
2025-05-22T00:34:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874040,26.00,BUY_YES,0.7335,73,1,1,27
2025-05-22T00:34:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874040,26.00,BUY_YES,0.8904,89,1,1,11
2025-05-22T00:34:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874040,26.00,BUY_NO,0.2059,79,1,0,21
2025-05-22T00:34:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874040,26.00,BUY_YES,0.9338,93,1,1,7
2025-05-22T00:35:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874100,25.00,BUY_YES,0.8386,83,1,1,17
2025-05-22T00:35:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874100,25.00,BUY_YES,0.9296,92,1,1,8
2025-05-22T00:35:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874100,25.00,BUY_NO,0.3484,65,1,0,35
2025-05-22T00:35:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874100,25.00,BUY_YES,0.6352,63,1,1,37
2025-05-22T00:35:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874100,25.00,BUY_YES,0.9519,95,1,1,5
2025-05-22T00:36:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874160,24.00,BUY_YES,0.8659,86,1,1,14
2025-05-22T00:36:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874160,24.00,BUY_YES,0.6753,67,1,1,33
2025-05-22T00:36:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874160,24.00,BUY_YES,0.9375,93,1,1,7
2025-05-22T00:36:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874160,24.00,BUY_NO,0.3777,62,1,0,38
2025-05-22T00:36:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874160,24.00,BUY_YES,0.9543,95,1,1,5
2025-05-22T00:37:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874220,23.00,BUY_YES,0.9019,90,1,1,10
2025-05-22T00:37:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874220,23.00,BUY_YES,0.9492,94,1,1,6
2025-05-22T00:37:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874220,23.00,BUY_YES,0.7382,73,1,1,27
2025-05-22T00:37:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874220,23.00,BUY_YES,0.9606,96,1,1,4
2025-05-22T00:38:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874280,22.00,BUY_YES,0.9594,95,1,1,5
2025-05-22T00:38:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874280,22.00,BUY_YES,0.9482,94,1,1,6
2025-05-22T00:38:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874280,22.00,BUY_YES,0.9001,90,1,1,10
2025-05-22T00:38:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874280,22.00,BUY_YES,0.7293,72,1,1,28
2025-05-22T00:39:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874340,21.00,BUY_YES,0.8924,89,1,1,11
2025-05-22T00:39:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874340,21.00,BUY_NO,0.3721,62,1,0,38
2025-05-22T00:39:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874340,21.00,BUY_YES,0.6988,69,1,1,31
2025-05-22T00:39:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874340,21.00,BUY_YES,0.9583,95,1,1,5
2025-05-22T00:39:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874340,21.00,BUY_YES,0.9486,94,1,1,6
2025-05-22T00:40:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874400,20.00,BUY_NO,0.2486,75,1,1,-75
2025-05-22T00:40:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874400,20.00,BUY_NO,0.1227,87,1,0,13
2025-05-22T00:40:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874400,20.00,BUY_YES,0.8193,81,1,1,19
2025-05-22T00:40:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874400,20.00,BUY_YES,0.9137,91,1,1,9
2025-05-22T00:41:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874460,19.00,BUY_NO,0.1108,88,1,0,12
2025-05-22T00:41:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874460,19.00,BUY_YES,0.8855,88,1,1,12
2025-05-22T00:41:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874460,19.00,BUY_YES,0.7657,76,1,1,24
2025-05-22T00:41:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874460,19.00,BUY_NO,0.2227,77,1,1,-77
2025-05-22T00:42:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874520,18.00,BUY_YES,0.9150,91,1,1,9
2025-05-22T00:42:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874520,18.00,BUY_NO,0.1292,87,1,0,13
2025-05-22T00:42:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874520,18.00,BUY_YES,0.8153,81,1,1,19
2025-05-22T00:42:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874520,18.00,BUY_NO,0.2805,71,1,1,-71
2025-05-22T00:43:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874580,17.00,BUY_YES,0.9175,91,1,1,9
2025-05-22T00:43:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874580,17.00,BUY_YES,0.7960,79,1,1,21
2025-05-22T00:43:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874580,17.00,BUY_NO,0.0953,90,1,0,10
2025-05-22T00:43:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874580,17.00,BUY_NO,0.2510,74,1,1,-74
2025-05-22T00:44:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874640,16.00,BUY_NO,0.1370,86,1,0,14
2025-05-22T00:44:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874640,16.00,BUY_YES,0.8400,84,1,1,16
2025-05-22T00:44:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874640,16.00,BUY_YES,0.9269,92,1,1,8
2025-05-22T00:44:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874640,16.00,BUY_NO,0.2784,72,1,1,-72
2025-05-22T00:45:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874700,15.00,BUY_NO,0.0814,91,1,0,9
2025-05-22T00:45:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874700,15.00,BUY_NO,0.2157,78,1,1,-78
2025-05-22T00:45:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874700,15.00,BUY_YES,0.9288,92,1,1,8
2025-05-22T00:45:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874700,15.00,BUY_YES,0.8115,81,1,1,19
2025-05-22T00:46:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874760,14.00,BUY_NO,0.3315,66,1,1,-66
2025-05-22T00:46:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874760,14.00,BUY_YES,0.9537,95,1,1,5
2025-05-22T00:46:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874760,14.00,BUY_YES,0.6715,67,1,1,33
2025-05-22T00:46:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874760,14.00,BUY_YES,0.8993,89,1,1,11
2025-05-22T00:46:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874760,14.00,BUY_NO,0.1312,86,1,0,14
2025-05-22T00:47:00+00:00,KXBTCD-25MAY2121-T108999.99,108999.99,1747875600,1747874820,13.00,BUY_YES,0.9607,96,1,1,4
2025-05-22T00:47:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874820,13.00,BUY_YES,0.9237,92,1,1,8
2025-05-22T00:47:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874820,13.00,BUY_NO,0.1358,86,1,0,14
2025-05-22T00:47:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747874820,13.00,BUY_NO,0.3600,64,1,1,-64
2025-05-22T00:47:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874820,13.00,BUY_YES,0.7298,72,1,1,28
2025-05-22T00:48:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874880,12.00,BUY_YES,0.8417,84,1,1,16
2025-05-22T00:48:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874880,12.00,BUY_YES,0.9510,95,1,1,5
2025-05-22T00:48:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874880,12.00,BUY_NO,0.1697,83,1,0,17
2025-05-22T00:49:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747874940,11.00,BUY_NO,0.1648,83,1,0,17
2025-05-22T00:49:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747874940,11.00,BUY_YES,0.9522,95,1,1,5
2025-05-22T00:49:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747874940,11.00,BUY_YES,0.8511,85,1,1,15
2025-05-22T00:50:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747875000,10.00,BUY_NO,0.2721,72,1,1,-72
2025-05-22T00:50:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875000,10.00,BUY_NO,0.0740,92,1,0,8
2025-05-22T00:50:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747875000,10.00,BUY_YES,0.9327,93,1,1,7
2025-05-22T00:50:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875000,10.00,BUY_YES,0.7316,73,1,1,27
2025-05-22T00:51:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875060,9.00,BUY_NO,0.0845,91,1,0,9
2025-05-22T00:51:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747875060,9.00,BUY_NO,0.2966,70,1,1,-70
2025-05-22T00:51:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747875060,9.00,BUY_YES,0.9541,95,1,1,5
2025-05-22T00:51:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875060,9.00,BUY_YES,0.8048,80,1,1,20
2025-05-22T00:52:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875120,8.00,BUY_NO,0.1098,89,1,0,11
2025-05-22T00:52:00+00:00,KXBTCD-25MAY2121-T109249.99,109249.99,1747875600,1747875120,8.00,BUY_YES,0.9626,96,1,1,4
2025-05-22T00:52:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875120,8.00,BUY_YES,0.8907,89,1,1,11
2025-05-22T00:53:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875180,7.00,BUY_NO,0.1628,83,1,0,17
2025-05-22T00:53:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747875180,7.00,BUY_YES,0.6265,62,1,1,38
2025-05-22T00:53:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875180,7.00,BUY_YES,0.9382,93,1,1,7
2025-05-22T00:54:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875240,6.00,BUY_YES,0.9423,94,1,1,6
2025-05-22T00:54:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875240,6.00,BUY_NO,0.0949,90,1,0,10
2025-05-22T00:55:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875300,5.00,BUY_NO,0.1768,82,1,0,18
2025-05-22T00:55:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747875300,5.00,BUY_YES,0.7703,77,1,1,23
2025-05-22T00:55:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875300,5.00,BUY_YES,0.9597,95,1,1,5
2025-05-22T00:56:00+00:00,KXBTCD-25MAY2121-T109499.99,109499.99,1747875600,1747875360,4.00,BUY_YES,0.9615,96,1,1,4
2025-05-22T00:56:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747875360,4.00,BUY_YES,0.7295,72,1,1,28
2025-05-22T00:56:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875360,4.00,BUY_NO,0.1024,89,1,0,11
2025-05-22T00:57:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875420,3.00,BUY_NO,0.0578,94,1,0,6
2025-05-22T00:57:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747875420,3.00,BUY_YES,0.6846,68,1,1,32
2025-05-22T00:58:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875480,2.00,BUY_NO,0.0625,93,1,0,7
2025-05-22T00:58:00+00:00,KXBTCD-25MAY2121-T109749.99,109749.99,1747875600,1747875480,2.00,BUY_YES,0.6441,64,1,1,36
2025-05-22T00:59:00+00:00,KXBTCD-25MAY2121-T109999.99,109999.99,1747875600,1747875540,1.00,BUY_NO,0.1026,89,1,0,11
2025-05-22T01:31:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747877460,29.00,BUY_YES,0.7968,79,1,0,-79
2025-05-22T01:31:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877460,29.00,BUY_NO,0.3121,68,1,0,32
2025-05-22T01:31:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877460,29.00,BUY_YES,0.9244,92,1,1,8
2025-05-22T01:31:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877460,29.00,BUY_YES,0.9549,95,1,1,5
2025-05-22T01:32:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877520,28.00,BUY_YES,0.9498,94,1,1,6
2025-05-22T01:32:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747877520,28.00,BUY_YES,0.8898,88,1,0,-88
2025-05-22T01:32:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747877520,28.00,BUY_YES,0.6895,68,1,0,-68
2025-05-22T01:32:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877520,28.00,BUY_YES,0.9598,95,1,1,5
2025-05-22T01:33:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877580,27.00,BUY_YES,0.9353,93,1,1,7
2025-05-22T01:33:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747877580,27.00,BUY_NO,0.3816,61,1,0,39
2025-05-22T01:33:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877580,27.00,BUY_NO,0.2399,76,1,0,24
2025-05-22T01:33:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877580,27.00,BUY_YES,0.8887,88,1,1,12
2025-05-22T01:33:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747877580,27.00,BUY_YES,0.7074,70,1,0,-70
2025-05-22T01:34:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877640,26.00,BUY_YES,0.8987,89,1,1,11
2025-05-22T01:34:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877640,26.00,BUY_NO,0.2776,72,1,0,28
2025-05-22T01:34:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877640,26.00,BUY_YES,0.9435,94,1,1,6
2025-05-22T01:34:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747877640,26.00,BUY_YES,0.7323,73,1,0,-73
2025-05-22T01:35:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747877700,25.00,BUY_YES,0.7215,72,1,0,-72
2025-05-22T01:35:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877700,25.00,BUY_NO,0.2632,73,1,0,27
2025-05-22T01:35:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877700,25.00,BUY_YES,0.9456,94,1,1,6
2025-05-22T01:35:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877700,25.00,BUY_YES,0.9062,90,1,1,10
2025-05-22T01:36:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747877760,24.00,BUY_YES,0.7780,77,1,0,-77
2025-05-22T01:36:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877760,24.00,BUY_NO,0.2865,71,1,0,29
2025-05-22T01:36:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877760,24.00,BUY_YES,0.9551,95,1,1,5
2025-05-22T01:36:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877760,24.00,BUY_YES,0.9268,92,1,1,8
2025-05-22T01:37:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877820,23.00,BUY_NO,0.2116,78,1,0,22
2025-05-22T01:37:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747877820,23.00,BUY_NO,0.3072,69,1,0,31
2025-05-22T01:37:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877820,23.00,BUY_YES,0.9353,93,1,1,7
2025-05-22T01:37:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877820,23.00,BUY_YES,0.8687,86,1,1,14
2025-05-22T01:38:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877880,22.00,BUY_YES,0.8135,81,1,1,19
2025-05-22T01:38:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877880,22.00,BUY_YES,0.9274,92,1,1,8
2025-05-22T01:38:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747877880,22.00,BUY_NO,0.2132,78,1,0,22
2025-05-22T01:38:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877880,22.00,BUY_NO,0.1423,85,1,0,15
2025-05-22T01:39:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747877940,21.00,BUY_YES,0.9117,91,1,1,9
2025-05-22T01:39:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747877940,21.00,BUY_NO,0.1305,86,1,0,14
2025-05-22T01:39:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747877940,21.00,BUY_NO,0.3498,65,1,0,35
2025-05-22T01:39:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747877940,21.00,BUY_NO,0.1052,89,1,0,11
2025-05-22T01:39:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747877940,21.00,BUY_YES,0.7383,73,1,1,27
2025-05-22T01:40:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747878000,20.00,BUY_NO,0.3979,60,1,0,40
2025-05-22T01:40:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747878000,20.00,BUY_NO,0.1111,88,1,0,12
2025-05-22T01:40:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747878000,20.00,BUY_YES,0.7877,78,1,1,22
2025-05-22T01:40:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747878000,20.00,BUY_NO,0.1638,83,1,0,17
2025-05-22T01:40:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878000,20.00,BUY_YES,0.9232,92,1,1,8
2025-05-22T01:41:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747878060,19.00,BUY_NO,0.1968,80,1,0,20
2025-05-22T01:41:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878060,19.00,BUY_YES,0.9405,94,1,1,6
2025-05-22T01:41:00+00:00,KXBTCD-25MAY2122-T109749.99,109749.99,1747879200,1747878060,19.00,BUY_YES,0.8295,82,1,1,18
2025-05-22T01:41:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747878060,19.00,BUY_NO,0.1167,88,1,0,12
2025-05-22T01:42:00+00:00,KXBTCD-25MAY2122-T110499.99,110499.99,1747879200,1747878120,18.00,BUY_NO,0.1659,83,1,0,17
2025-05-22T01:42:00+00:00,KXBTCD-25MAY2122-T110249.99,110249.99,1747879200,1747878120,18.00,BUY_NO,0.2522,74,1,0,26
2025-05-22T01:42:00+00:00,KXBTCD-25MAY2122-T109999.99,109999.99,1747879200,1747878120,18.00,BUY_YES,0.6116,61,1,0,-61
2025-05-22T01:42:00+00:00,KXBTCD-25MAY2122-T109499.99,109499.99,1747879200,1747878120,18.00,BUY_YES,0.9500,94,1,1,6
